"schoolName","state","link","item","extract"
"Van Horn High","MO","https://www.isdschools.org/wp-content/uploads/2018/07/2018-19-ISD-High-Schools-Student-Handbook.pdf","respect/disrespect","The High School believes that respect for oneself and respect for the greater community of students and staff is reflected in the way one chooses to dress."
"Van Horn High","MO","https://www.isdschools.org/wp-content/uploads/2018/07/2018-19-ISD-High-Schools-Student-Handbook.pdf","respect/disrespect"," Therefore, students should wear clothing that is appropriate for school and is not distracting, disrespectful, offensive, or unsafe."
"Van Horn High","MO","https://www.isdschools.org/wp-content/uploads/2018/07/2018-19-ISD-High-Schools-Student-Handbook.pdf","respect/disrespect"," Clothing that depicts discrimination against others based on their race, ethnicity, gender, religion, physical disability, or sexual orientation, and clothing deemed disrespectful of any of these groups is unacceptable."
"Van Horn High","MO","https://www.isdschools.org/wp-content/uploads/2018/07/2018-19-ISD-High-Schools-Student-Handbook.pdf","respect/disrespect"," In many social settings, it is considered disrespectful to wear a hat indoors; therefore hats are not to be worn or displayed from the moment you enter the building to the conclusion of the school day."
"Hicksville High School","NY","https://www.hicksvillepublicschools.org/parents/code_of_conduct","safe/safety","                  Be safe, appropriate and not disrupt or interfere with the educational process."
"Hicksville High School","NY","https://www.hicksvillepublicschools.org/parents/code_of_conduct","safe/safety"," Footwear that is a safety hazard will not be allowed."
"Hicksville High School","NY","https://www.hicksvillepublicschools.org/parents/code_of_conduct","safe/safety","                  Be appropriate to a specific educational purpose and not inhibit their full and safe participation."
"Rusk High School","TX","https://www.ruskisd.net/uploaded/Rusk_High_School/Parents/Handbooks_and_Policies/2018-2019/RHS_Student_Handbook_18-19.pdf","safe/safety","The District’s dress code is established to teach grooming and hygiene, prevent disruption, and minimize safety hazards."
"Rusk High School","TX","https://www.ruskisd.net/uploaded/Rusk_High_School/Parents/Handbooks_and_Policies/2018-2019/RHS_Student_Handbook_18-19.pdf","safe/safety"," Creates a hazard to the student's safety or to the safety of others."
"may-Port Cg High School","ND","https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/209270/Student_Handbook--18-19.pdf","safe/safety"," (The use of Common Sense goes a long way) Each student is responsible for dress that is neat, clean, safe and does not disrupt the educational process during the school day."
"may-Port Cg High School","ND","https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/209270/Student_Handbook--18-19.pdf","safe/safety"," Appropriate clothing for winter bus rides is required for the health and safety of our students."
"Tomahawk High","WI","https://www.tomahawk.k12.wi.us/families/handbooks/THS%20Student%20Handbook.pdf","safe/safety"," Factors such as health, hygiene, safety and habits of self-discipline are considered essential as guidelines."
"Tomahawk High","WI","https://www.tomahawk.k12.wi.us/families/handbooks/THS%20Student%20Handbook.pdf","safe/safety"," Dress or grooming will not endanger the public health and safety of other students."
"Prior Lake High School","MN","https://www.priorlake-savage.k12.mn.us/uploaded/PLHS/17-18_PLHS_Student_Handbook.pdf?1503332307986","safe/safety"," However, there must be limits to ensure that students and staff feel comfortable and safe in the school environment."
"Judith Gap High School","MT","https://docs.google.com/document/d/1jk1vC6zX40S-QxBZgzh6Tzr_E8B7ERC-SDZmkMRAVJs/edit","safe/safety","  The District has the responsibility to ensure proper and appropriate conditions for learning, along with protecting the health and safety of its student body."
"Judith Gap High School","MT","https://docs.google.com/document/d/1jk1vC6zX40S-QxBZgzh6Tzr_E8B7ERC-SDZmkMRAVJs/edit","safe/safety","  Even though the schools will allow a wide variety of clothing styles, dress and grooming must not materially or substantially disrupt the educational process of the school or create a health or safety hazard for students, staff, or others."
"La Feria High School","TX","http://hs.laferiaisd.org/UserFiles/Servers/Server_82225/File/Parent%20Information/La%20Feria%20HS%20Student%20Handbook%202018-19.pdf","safe/safety","The district’s dress code is established to teach grooming and hygiene, prevent disruption, and minimize safety hazards."
"Oakdale High","MD","https://education.fcps.org/ohs/sites/ohs/files/2018-2019_Handbook_2.pdf","safe/safety","Students have the responsibility to dress and groom themselves in a manner that is safe, healthy, and non-disruptive to the classroom and school."
"Barnes County North High School","ND","https://docs.google.com/viewerng/viewer?url=http://www.barnescountynorth.k12.nd.us/files/2018/08/BCN-Handbook.pdf&hl=en_US","safe/safety","Students must dress in such a manner that clothing will not offend others, disrupt classes, or interfere with health and safety standards."
"Barnes County North High School","ND","https://docs.google.com/viewerng/viewer?url=http://www.barnescountynorth.k12.nd.us/files/2018/08/BCN-Handbook.pdf&hl=en_US","safe/safety"," Any clothing which creates a danger to health or safety, creates a disruption to the educational process, or has inappropriate slogans is prohibited."
"Fonda-Fultonville Senior High School","NY","https://www.fondafultonvilleschools.org/hs/student-dress-code/","safe/safety","  Guidelines for dress A student’s dress, grooming and appearance, including hair style/color, jewelry, make-up, body art, and nails, shall:  Be safe, appropriate and not disrupt or interfere with the educational process."
"Fonda-Fultonville Senior High School","NY","https://www.fondafultonvilleschools.org/hs/student-dress-code/","safe/safety"," Footwear that is a safety hazard will not be allowed."
"Mohonasen Senior High School","NY","https://www.mohonasen.org/wp-content/uploads/2017/09/CodeofConduct_2017_forweb.pdf","safe/safety","  Be safe, appropriate and not disrupt or interfere with the educational process."
"Mohonasen Senior High School","NY","https://www.mohonasen.org/wp-content/uploads/2017/09/CodeofConduct_2017_forweb.pdf","safe/safety","  Include safe footwear at all times."
"Mohonasen Senior High School","NY","https://www.mohonasen.org/wp-content/uploads/2017/09/CodeofConduct_2017_forweb.pdf","safe/safety"," Footwear that is a safety hazard will not be allowed."
"Dodgeville High","WI","https://www.dsd.k12.wi.us/cms_files/resources/2018%202019%20Student%20Resource%20Guide%202.pdf","safe/safety"," Student dress must not disrupt the educational process, interfere with positive teaching/learning climate, or compromise reasonable standards of safety and decency within the school setting."
"Teague High School","TX","https://www.teagueisd.org/site/handlers/filedownload.ashx?moduleinstanceid=748&dataid=506&FileName=Teague%20High%20School%20Student%20Handbook%202018-19.pdf","safe/safety","The district’s dress code is established to teach grooming and hygiene, prevent disruption, and minimize safety hazards."
"Arcadia High School","NY","https://drive.google.com/file/d/1sOvNNVYVnuoAS5befVZ0U6cqpughDtOM/view","safe/safety"," Dress code expectations are intended to promote an emotionally safe environment for all students."
"Arcadia High School","NY","https://drive.google.com/file/d/1sOvNNVYVnuoAS5befVZ0U6cqpughDtOM/view","safe/safety"," Footwear that is a safety hazard will not be allowed."
"Ravena-Coeymans-Selkirk Senior High School","NY","https://www.rcscsd.org/forms-handbooks-policies/code-of-conduct/","safe/safety"," However, the Board of Education requires students to attend school in appropriate dress that meets health and safety standards and does not interfere with the learning process."
"Ravena-Coeymans-Selkirk Senior High School","NY","https://www.rcscsd.org/forms-handbooks-policies/code-of-conduct/","safe/safety"," Footwear that is a safety hazard will not be allowed."
"Northglenn High School","CO","https://northglennh.adams12.org/sites/northglennh.d7sb.adams12.org/files/attachments/NGHS%202018-19%20Parent-Student%20Handbook.pdf","safe/safety","0 Appropriate school attire should encourage school pride and unity, should promote uniformity of dress, and should support a safe and orderly school environment."
"Northglenn High School","CO","https://northglennh.adams12.org/sites/northglennh.d7sb.adams12.org/files/attachments/NGHS%202018-19%20Parent-Student%20Handbook.pdf","safe/safety","0 Restrictions upon freedom of student dress will be imposed, at the discretion of school administration, whenever the mode of dress in question is potentially unsafe for the student or others, or is likely to be disruptive, distracting or cause interference with the educational environment of the school."
"Northglenn High School","CO","https://northglennh.adams12.org/sites/northglennh.d7sb.adams12.org/files/attachments/NGHS%202018-19%20Parent-Student%20Handbook.pdf","safe/safety","19 Hair restraints, gloves, goggles, or other protective attire, unless determined by staff to be necessary for safe participation in vocational programs."
"Northglenn High School","CO","https://northglennh.adams12.org/sites/northglennh.d7sb.adams12.org/files/attachments/NGHS%202018-19%20Parent-Student%20Handbook.pdf","safe/safety","0 Except when other contributing policy violations or safety concerns exist in combination with violations of this policy, the typical progression of sanctions and intervention for violations of this policy shall be as follows: 8."
"Park Vista Community High School","FL","https://www.palmbeachschools.org/students/wp-content/uploads/sites/24/2018/08/FY19StudentFamilyHandbookv8-14-18.pdf","safe/safety","It is a fundamental function of the District to create and maintain a positive educational environment by devoting attention to learning, increasing school safety, encouraging good behavior and discipline, and minimizing disruptions and distractions."
